Reactivo,Unidad,Concentracion de reactivo,Concentracion de titulante,pH
MgSO4,g/L,0.50,-0.016,3.09
MgSO4,g/L,0.50,-0.0159,3.09
MgSO4,g/L,0.50,-0.0158,3.09
MgSO4,g/L,0.50,-0.0156,3.09
MgSO4,g/L,0.50,-0.0155,3.09
MgSO4,g/L,0.50,-0.0154,3.09
MgSO4,g/L,0.50,-0.0153,3.10
MgSO4,g/L,0.50,-0.0151,3.10
MgSO4,g/L,0.50,-0.015,3.10
MgSO4,g/L,0.50,-0.0149,3.11
MgSO4,g/L,0.50,-0.0148,3.11
MgSO4,g/L,0.50,-0.0147,3.11
MgSO4,g/L,0.50,-0.0145,3.11
MgSO4,g/L,0.50,-0.0144,3.12
MgSO4,g/L,0.50,-0.0143,3.12
MgSO4,g/L,0.50,-0.0142,3.12
MgSO4,g/L,0.50,-0.014,3.12
MgSO4,g/L,0.50,-0.0139,3.12
MgSO4,g/L,0.50,-0.0138,3.12
MgSO4,g/L,0.50,-0.0137,3.12
MgSO4,g/L,0.50,-0.0135,3.13
MgSO4,g/L,0.50,-0.0134,3.13
MgSO4,g/L,0.50,-0.0133,3.13
MgSO4,g/L,0.50,-0.0132,3.13
MgSO4,g/L,0.50,-0.013,3.13
MgSO4,g/L,0.50,-0.0129,3.14
MgSO4,g/L,0.50,-0.0128,3.14
MgSO4,g/L,0.50,-0.0127,3.15
MgSO4,g/L,0.50,-0.0125,3.15
MgSO4,g/L,0.50,-0.0124,3.16
MgSO4,g/L,0.50,-0.0123,3.16
MgSO4,g/L,0.50,-0.0122,3.17
MgSO4,g/L,0.50,-0.012,3.17
MgSO4,g/L,0.50,-0.0119,3.17
MgSO4,g/L,0.50,-0.0118,3.18
MgSO4,g/L,0.50,-0.0117,3.18
MgSO4,g/L,0.50,-0.0115,3.18
MgSO4,g/L,0.50,-0.0114,3.18
MgSO4,g/L,0.50,-0.0113,3.19
MgSO4,g/L,0.50,-0.0112,3.19
MgSO4,g/L,0.50,-0.011,3.19
MgSO4,g/L,0.50,-0.0109,3.20
MgSO4,g/L,0.50,-0.0108,3.20
MgSO4,g/L,0.50,-0.0107,3.21
MgSO4,g/L,0.50,-0.0105,3.21
MgSO4,g/L,0.50,-0.0104,3.22
MgSO4,g/L,0.50,-0.0103,3.22
MgSO4,g/L,0.50,-0.0102,3.23
MgSO4,g/L,0.50,-0.01,3.23
MgSO4,g/L,0.50,-0.0099,3.23
MgSO4,g/L,0.50,-0.0098,3.24
MgSO4,g/L,0.50,-0.0096,3.24
MgSO4,g/L,0.50,-0.0095,3.25
MgSO4,g/L,0.50,-0.0094,3.25
MgSO4,g/L,0.50,-0.0093,3.26
MgSO4,g/L,0.50,-0.0091,3.26
MgSO4,g/L,0.50,-0.009,3.27
MgSO4,g/L,0.50,-0.0089,3.27
MgSO4,g/L,0.50,-0.0088,3.28
MgSO4,g/L,0.50,-0.0086,3.28
MgSO4,g/L,0.50,-0.0085,3.29
MgSO4,g/L,0.50,-0.0084,3.29
MgSO4,g/L,0.50,-0.0082,3.30
MgSO4,g/L,0.50,-0.0081,3.31
MgSO4,g/L,0.50,-0.008,3.32
MgSO4,g/L,0.50,-0.0079,3.32
MgSO4,g/L,0.50,-0.0077,3.33
MgSO4,g/L,0.50,-0.0076,3.33
MgSO4,g/L,0.50,-0.0075,3.33
MgSO4,g/L,0.50,-0.0073,3.34
MgSO4,g/L,0.50,-0.0072,3.34
MgSO4,g/L,0.50,-0.0071,3.35
MgSO4,g/L,0.50,-0.0069,3.35
MgSO4,g/L,0.50,-0.0068,3.36
MgSO4,g/L,0.50,-0.0067,3.36
MgSO4,g/L,0.50,-0.0066,3.37
MgSO4,g/L,0.50,-0.0064,3.39
MgSO4,g/L,0.50,-0.0063,3.40
MgSO4,g/L,0.50,-0.0062,3.41
MgSO4,g/L,0.50,-0.006,3.42
MgSO4,g/L,0.50,-0.0059,3.43
MgSO4,g/L,0.50,-0.0058,3.44
MgSO4,g/L,0.50,-0.0056,3.45
MgSO4,g/L,0.50,-0.0055,3.45
MgSO4,g/L,0.50,-0.0054,3.46
MgSO4,g/L,0.50,-0.0052,3.46
MgSO4,g/L,0.50,-0.0051,3.47
MgSO4,g/L,0.50,-0.005,3.48
MgSO4,g/L,0.50,-0.0048,3.49
MgSO4,g/L,0.50,-0.0047,3.49
MgSO4,g/L,0.50,-0.0046,3.50
MgSO4,g/L,0.50,-0.0044,3.50
MgSO4,g/L,0.50,-0.0043,3.51
MgSO4,g/L,0.50,-0.0042,3.52
MgSO4,g/L,0.50,-0.004,3.53
MgSO4,g/L,0.50,-0.0039,3.54
MgSO4,g/L,0.50,-0.0038,3.56
MgSO4,g/L,0.50,-0.0036,3.57
MgSO4,g/L,0.50,-0.0035,3.58
MgSO4,g/L,0.50,-0.0034,3.59
MgSO4,g/L,0.50,-0.0032,3.60
MgSO4,g/L,0.50,-0.0031,3.62
MgSO4,g/L,0.50,-0.003,3.64
MgSO4,g/L,0.50,-0.0028,3.67
MgSO4,g/L,0.50,-0.0027,3.69
MgSO4,g/L,0.50,-0.0026,3.70
MgSO4,g/L,0.50,-0.0024,3.71
MgSO4,g/L,0.50,-0.0023,3.72
MgSO4,g/L,0.50,-0.0022,3.75
MgSO4,g/L,0.50,-0.002,3.78
MgSO4,g/L,0.50,-0.0019,3.82
MgSO4,g/L,0.50,-0.0018,3.84
MgSO4,g/L,0.50,-0.0016,3.87
MgSO4,g/L,0.50,-0.0015,3.90
MgSO4,g/L,0.50,-0.0014,3.93
MgSO4,g/L,0.50,-0.0012,4.05
MgSO4,g/L,0.50,-0.0011,4.08
MgSO4,g/L,0.50,-0.001,4.14
MgSO4,g/L,0.50,-0.0008,4.18
MgSO4,g/L,0.50,-0.0007,4.20
MgSO4,g/L,0.50,-0.0005,4.30
MgSO4,g/L,0.50,-0.0004,4.43
MgSO4,g/L,0.50,-0.0003,4.65
MgSO4,g/L,0.50,-0.0001,4.99
MgSO4,g/L,0.50,0,5.45
MgSO4,g/L,0.50,0,5.45
MgSO4,g/L,0.50,0.0003,5.66
MgSO4,g/L,0.50,0.0006,5.68
MgSO4,g/L,0.50,0.0009,5.81
MgSO4,g/L,0.50,0.0011,6.02
MgSO4,g/L,0.50,0.0014,6.17
MgSO4,g/L,0.50,0.0017,6.34
MgSO4,g/L,0.50,0.002,6.58
MgSO4,g/L,0.50,0.0023,6.81
MgSO4,g/L,0.50,0.0026,7.03
MgSO4,g/L,0.50,0.0029,7.25
MgSO4,g/L,0.50,0.0031,7.57
MgSO4,g/L,0.50,0.0034,7.94
MgSO4,g/L,0.50,0.0037,8.18
MgSO4,g/L,0.50,0.004,8.32
MgSO4,g/L,0.50,0.0043,8.50
MgSO4,g/L,0.50,0.0046,8.68
MgSO4,g/L,0.50,0.0048,8.82
MgSO4,g/L,0.50,0.0051,8.96
MgSO4,g/L,0.50,0.0054,9.00
NaCl,g/L,0.50,-0.00762,3.00
NaCl,g/L,0.50,-0.00758,3.01
NaCl,g/L,0.50,-0.00754,3.02
NaCl,g/L,0.50,-0.00749,3.02
NaCl,g/L,0.50,-0.00745,3.03
NaCl,g/L,0.50,-0.00741,3.03
NaCl,g/L,0.50,-0.00736,3.04
NaCl,g/L,0.50,-0.00732,3.04
NaCl,g/L,0.50,-0.00728,3.04
NaCl,g/L,0.50,-0.00724,3.04
NaCl,g/L,0.50,-0.00719,3.05
NaCl,g/L,0.50,-0.00715,3.05
NaCl,g/L,0.50,-0.00711,3.05
NaCl,g/L,0.50,-0.00706,3.05
NaCl,g/L,0.50,-0.00702,3.06
NaCl,g/L,0.50,-0.00698,3.06
NaCl,g/L,0.50,-0.00693,3.06
NaCl,g/L,0.50,-0.00689,3.06
NaCl,g/L,0.50,-0.00685,3.06
NaCl,g/L,0.50,-0.0068,3.06
NaCl,g/L,0.50,-0.00676,3.06
NaCl,g/L,0.50,-0.00672,3.07
NaCl,g/L,0.50,-0.00667,3.07
NaCl,g/L,0.50,-0.00663,3.07
NaCl,g/L,0.50,-0.00659,3.08
NaCl,g/L,0.50,-0.00654,3.08
NaCl,g/L,0.50,-0.0065,3.08
NaCl,g/L,0.50,-0.00645,3.08
NaCl,g/L,0.50,-0.00641,3.09
NaCl,g/L,0.50,-0.00637,3.09
NaCl,g/L,0.50,-0.00632,3.09
NaCl,g/L,0.50,-0.00628,3.09
NaCl,g/L,0.50,-0.00624,3.09
NaCl,g/L,0.50,-0.00619,3.10
NaCl,g/L,0.50,-0.00615,3.10
NaCl,g/L,0.50,-0.0061,3.10
NaCl,g/L,0.50,-0.00606,3.11
NaCl,g/L,0.50,-0.00602,3.11
NaCl,g/L,0.50,-0.00597,3.11
NaCl,g/L,0.50,-0.00593,3.11
NaCl,g/L,0.50,-0.00588,3.12
NaCl,g/L,0.50,-0.00584,3.12
NaCl,g/L,0.50,-0.00579,3.13
NaCl,g/L,0.50,-0.00575,3.13
NaCl,g/L,0.50,-0.0057,3.14
NaCl,g/L,0.50,-0.00566,3.14
NaCl,g/L,0.50,-0.00562,3.15
NaCl,g/L,0.50,-0.00557,3.15
NaCl,g/L,0.50,-0.00553,3.16
NaCl,g/L,0.50,-0.00548,3.16
NaCl,g/L,0.50,-0.00544,3.16
NaCl,g/L,0.50,-0.00539,3.17
NaCl,g/L,0.50,-0.00535,3.18
NaCl,g/L,0.50,-0.0053,3.18
NaCl,g/L,0.50,-0.00526,3.19
NaCl,g/L,0.50,-0.00521,3.19
NaCl,g/L,0.50,-0.00517,3.20
NaCl,g/L,0.50,-0.00512,3.20
NaCl,g/L,0.50,-0.00508,3.20
NaCl,g/L,0.50,-0.00503,3.21
NaCl,g/L,0.50,-0.00499,3.22
NaCl,g/L,0.50,-0.00494,3.23
NaCl,g/L,0.50,-0.0049,3.23
NaCl,g/L,0.50,-0.00485,3.24
NaCl,g/L,0.50,-0.00481,3.24
NaCl,g/L,0.50,-0.00476,3.24
NaCl,g/L,0.50,-0.00472,3.25
NaCl,g/L,0.50,-0.00467,3.25
NaCl,g/L,0.50,-0.00463,3.25
NaCl,g/L,0.50,-0.00458,3.25
NaCl,g/L,0.50,-0.00453,3.25
NaCl,g/L,0.50,-0.00449,3.26
NaCl,g/L,0.50,-0.00444,3.26
NaCl,g/L,0.50,-0.0044,3.26
NaCl,g/L,0.50,-0.00435,3.26
NaCl,g/L,0.50,-0.00431,3.26
NaCl,g/L,0.50,-0.00426,3.26
NaCl,g/L,0.50,-0.00421,3.27
NaCl,g/L,0.50,-0.00417,3.27
NaCl,g/L,0.50,-0.00412,3.27
NaCl,g/L,0.50,-0.00408,3.27
NaCl,g/L,0.50,-0.00403,3.27
NaCl,g/L,0.50,-0.00398,3.27
NaCl,g/L,0.50,-0.00394,3.28
NaCl,g/L,0.50,-0.00389,3.28
NaCl,g/L,0.50,-0.00385,3.28
NaCl,g/L,0.50,-0.0038,3.28
NaCl,g/L,0.50,-0.00375,3.28
NaCl,g/L,0.50,-0.00371,3.28
NaCl,g/L,0.50,-0.00366,3.28
NaCl,g/L,0.50,-0.00361,3.28
NaCl,g/L,0.50,-0.00357,3.28
NaCl,g/L,0.50,-0.00352,3.29
NaCl,g/L,0.50,-0.00347,3.30
NaCl,g/L,0.50,-0.00343,3.31
NaCl,g/L,0.50,-0.00338,3.31
NaCl,g/L,0.50,-0.00333,3.31
NaCl,g/L,0.50,-0.00329,3.32
NaCl,g/L,0.50,-0.00324,3.32
NaCl,g/L,0.50,-0.00319,3.32
NaCl,g/L,0.50,-0.00315,3.33
NaCl,g/L,0.50,-0.0031,3.33
NaCl,g/L,0.50,-0.00305,3.34
NaCl,g/L,0.50,-0.00301,3.34
NaCl,g/L,0.50,-0.00296,3.35
NaCl,g/L,0.50,-0.00291,3.35
NaCl,g/L,0.50,-0.00287,3.36
NaCl,g/L,0.50,-0.00282,3.36
NaCl,g/L,0.50,-0.00277,3.37
NaCl,g/L,0.50,-0.00272,3.37
NaCl,g/L,0.50,-0.00268,3.37
NaCl,g/L,0.50,-0.00263,3.38
NaCl,g/L,0.50,-0.00258,3.38
NaCl,g/L,0.50,-0.00253,3.39
NaCl,g/L,0.50,-0.00249,3.40
NaCl,g/L,0.50,-0.00244,3.40
NaCl,g/L,0.50,-0.00239,3.41
NaCl,g/L,0.50,-0.00234,3.42
NaCl,g/L,0.50,-0.0023,3.42
NaCl,g/L,0.50,-0.00225,3.43
NaCl,g/L,0.50,-0.0022,3.44
NaCl,g/L,0.50,-0.00215,3.44
NaCl,g/L,0.50,-0.0021,3.45
NaCl,g/L,0.50,-0.00206,3.45
NaCl,g/L,0.50,-0.00201,3.46
NaCl,g/L,0.50,-0.00196,3.47
NaCl,g/L,0.50,-0.00191,3.48
NaCl,g/L,0.50,-0.00186,3.49
NaCl,g/L,0.50,-0.00182,3.49
NaCl,g/L,0.50,-0.00177,3.50
NaCl,g/L,0.50,-0.00172,3.51
NaCl,g/L,0.50,-0.00167,3.52
NaCl,g/L,0.50,-0.00162,3.53
NaCl,g/L,0.50,-0.00157,3.53
NaCl,g/L,0.50,-0.00153,3.54
NaCl,g/L,0.50,-0.00148,3.55
NaCl,g/L,0.50,-0.00143,3.56
NaCl,g/L,0.50,-0.00138,3.57
NaCl,g/L,0.50,-0.00133,3.59
NaCl,g/L,0.50,-0.00128,3.60
NaCl,g/L,0.50,-0.00123,3.62
NaCl,g/L,0.50,-0.00119,3.63
NaCl,g/L,0.50,-0.00114,3.64
NaCl,g/L,0.50,-0.00109,3.66
NaCl,g/L,0.50,-0.00104,3.67
NaCl,g/L,0.50,-0.00099,3.68
NaCl,g/L,0.50,-0.00094,3.69
NaCl,g/L,0.50,-0.00089,3.72
NaCl,g/L,0.50,-0.00084,3.73
NaCl,g/L,0.50,-0.00079,3.75
NaCl,g/L,0.50,-0.00074,3.78
NaCl,g/L,0.50,-0.0007,3.81
NaCl,g/L,0.50,-0.00065,3.84
NaCl,g/L,0.50,-0.0006,3.88
NaCl,g/L,0.50,-0.00055,3.90
NaCl,g/L,0.50,-0.0005,3.92
NaCl,g/L,0.50,-0.00045,3.97
NaCl,g/L,0.50,-0.0004,4.01
NaCl,g/L,0.50,-0.00035,4.05
NaCl,g/L,0.50,-0.0003,4.11
NaCl,g/L,0.50,-0.00025,4.21
NaCl,g/L,0.50,-0.0002,4.30
NaCl,g/L,0.50,-0.00015,4.41
NaCl,g/L,0.50,-0.0001,4.60
NaCl,g/L,0.50,-0.00005,4.96
NaCl,g/L,0.50,0,6.18
NaCl,g/L,0.50,0.00005,6.22
NaCl,g/L,0.50,0.0001,6.30
NaCl,g/L,0.50,0.00015,6.42
NaCl,g/L,0.50,0.0002,6.65
NaCl,g/L,0.50,0.00025,7.13
NaCl,g/L,0.50,0.0003,7.76
NaCl,g/L,0.50,0.00035,8.14
NaCl,g/L,0.50,0.0004,8.55
NaCl,g/L,0.50,0.00045,8.80
NaCl,g/L,0.50,0.0005,8.96
NaCl,g/L,0.50,0.00055,9.00
NaCl,g/L,2.75,-0.0057,3.00
NaCl,g/L,2.75,-0.00566,3.01
NaCl,g/L,2.75,-0.00562,3.01
NaCl,g/L,2.75,-0.00557,3.02
NaCl,g/L,2.75,-0.00553,3.02
NaCl,g/L,2.75,-0.00548,3.02
NaCl,g/L,2.75,-0.00544,3.03
NaCl,g/L,2.75,-0.00539,3.03
NaCl,g/L,2.75,-0.00535,3.03
NaCl,g/L,2.75,-0.0053,3.04
NaCl,g/L,2.75,-0.00526,3.04
NaCl,g/L,2.75,-0.00521,3.04
NaCl,g/L,2.75,-0.00517,3.05
NaCl,g/L,2.75,-0.00512,3.05
NaCl,g/L,2.75,-0.00508,3.06
NaCl,g/L,2.75,-0.00503,3.06
NaCl,g/L,2.75,-0.00499,3.06
NaCl,g/L,2.75,-0.00494,3.06
NaCl,g/L,2.75,-0.0049,3.07
NaCl,g/L,2.75,-0.00485,3.07
NaCl,g/L,2.75,-0.00481,3.07
NaCl,g/L,2.75,-0.00476,3.08
NaCl,g/L,2.75,-0.00472,3.09
NaCl,g/L,2.75,-0.00467,3.09
NaCl,g/L,2.75,-0.00463,3.09
NaCl,g/L,2.75,-0.00458,3.10
NaCl,g/L,2.75,-0.00453,3.10
NaCl,g/L,2.75,-0.00449,3.10
NaCl,g/L,2.75,-0.00444,3.11
NaCl,g/L,2.75,-0.0044,3.11
NaCl,g/L,2.75,-0.00435,3.11
NaCl,g/L,2.75,-0.00431,3.12
NaCl,g/L,2.75,-0.00426,3.12
NaCl,g/L,2.75,-0.00421,3.13
NaCl,g/L,2.75,-0.00417,3.13
NaCl,g/L,2.75,-0.00412,3.14
NaCl,g/L,2.75,-0.00408,3.15
NaCl,g/L,2.75,-0.00403,3.15
NaCl,g/L,2.75,-0.00398,3.15
NaCl,g/L,2.75,-0.00394,3.16
NaCl,g/L,2.75,-0.00389,3.16
NaCl,g/L,2.75,-0.00385,3.17
NaCl,g/L,2.75,-0.0038,3.17
NaCl,g/L,2.75,-0.00375,3.17
NaCl,g/L,2.75,-0.00371,3.18
NaCl,g/L,2.75,-0.00366,3.18
NaCl,g/L,2.75,-0.00361,3.19
NaCl,g/L,2.75,-0.00357,3.19
NaCl,g/L,2.75,-0.00352,3.20
NaCl,g/L,2.75,-0.00347,3.20
NaCl,g/L,2.75,-0.00343,3.21
NaCl,g/L,2.75,-0.00338,3.21
NaCl,g/L,2.75,-0.00333,3.22
NaCl,g/L,2.75,-0.00329,3.23
NaCl,g/L,2.75,-0.00324,3.24
NaCl,g/L,2.75,-0.00319,3.24
NaCl,g/L,2.75,-0.00315,3.24
NaCl,g/L,2.75,-0.0031,3.25
NaCl,g/L,2.75,-0.00305,3.26
NaCl,g/L,2.75,-0.00301,3.26
NaCl,g/L,2.75,-0.00296,3.27
NaCl,g/L,2.75,-0.00291,3.27
NaCl,g/L,2.75,-0.00287,3.28
NaCl,g/L,2.75,-0.00282,3.29
NaCl,g/L,2.75,-0.00277,3.29
NaCl,g/L,2.75,-0.00272,3.30
NaCl,g/L,2.75,-0.00268,3.30
NaCl,g/L,2.75,-0.00263,3.30
NaCl,g/L,2.75,-0.00258,3.31
NaCl,g/L,2.75,-0.00253,3.31
NaCl,g/L,2.75,-0.00249,3.32
NaCl,g/L,2.75,-0.00244,3.32
NaCl,g/L,2.75,-0.00239,3.33
NaCl,g/L,2.75,-0.00234,3.33
NaCl,g/L,2.75,-0.0023,3.34
NaCl,g/L,2.75,-0.00225,3.35
NaCl,g/L,2.75,-0.0022,3.36
NaCl,g/L,2.75,-0.00215,3.36
NaCl,g/L,2.75,-0.0021,3.36
NaCl,g/L,2.75,-0.00206,3.37
NaCl,g/L,2.75,-0.00201,3.39
NaCl,g/L,2.75,-0.00196,3.40
NaCl,g/L,2.75,-0.00191,3.42
NaCl,g/L,2.75,-0.00186,3.43
NaCl,g/L,2.75,-0.00182,3.43
NaCl,g/L,2.75,-0.00177,3.44
NaCl,g/L,2.75,-0.00172,3.45
NaCl,g/L,2.75,-0.00167,3.47
NaCl,g/L,2.75,-0.00162,3.48
NaCl,g/L,2.75,-0.00157,3.50
NaCl,g/L,2.75,-0.00153,3.51
NaCl,g/L,2.75,-0.00148,3.54
NaCl,g/L,2.75,-0.00143,3.55
NaCl,g/L,2.75,-0.00138,3.58
NaCl,g/L,2.75,-0.00133,3.61
NaCl,g/L,2.75,-0.00128,3.62
NaCl,g/L,2.75,-0.00123,3.64
NaCl,g/L,2.75,-0.00119,3.65
NaCl,g/L,2.75,-0.00114,3.66
NaCl,g/L,2.75,-0.00109,3.67
NaCl,g/L,2.75,-0.00104,3.68
NaCl,g/L,2.75,-0.00099,3.71
NaCl,g/L,2.75,-0.00094,3.73
NaCl,g/L,2.75,-0.00089,3.73
NaCl,g/L,2.75,-0.00084,3.74
NaCl,g/L,2.75,-0.00079,3.77
NaCl,g/L,2.75,-0.00074,3.79
NaCl,g/L,2.75,-0.0007,3.83
NaCl,g/L,2.75,-0.00065,3.85
NaCl,g/L,2.75,-0.0006,3.88
NaCl,g/L,2.75,-0.00055,3.91
NaCl,g/L,2.75,-0.0005,3.96
NaCl,g/L,2.75,-0.00045,4.04
NaCl,g/L,2.75,-0.0004,4.13
NaCl,g/L,2.75,-0.00035,4.19
NaCl,g/L,2.75,-0.0003,4.24
NaCl,g/L,2.75,-0.00025,4.30
NaCl,g/L,2.75,-0.0002,4.52
NaCl,g/L,2.75,-0.00015,4.69
NaCl,g/L,2.75,-0.0001,4.86
NaCl,g/L,2.75,-0.00005,5.07
NaCl,g/L,2.75,0,5.55
NaCl,g/L,2.75,0.00005,5.72
NaCl,g/L,2.75,0.0001,5.98
NaCl,g/L,2.75,0.00015,6.34
NaCl,g/L,2.75,0.0002,6.92
NaCl,g/L,2.75,0.00025,7.76
NaCl,g/L,2.75,0.0003,8.39
NaCl,g/L,2.75,0.00035,8.94
NaCl,g/L,2.75,0.0004,9.00
NaCl,g/L,5.00,-0.0049,3.00
NaCl,g/L,5.00,-0.00485,3.01
NaCl,g/L,5.00,-0.00481,3.02
NaCl,g/L,5.00,-0.00476,3.02
NaCl,g/L,5.00,-0.00472,3.03
NaCl,g/L,5.00,-0.00467,3.03
NaCl,g/L,5.00,-0.00463,3.04
NaCl,g/L,5.00,-0.00458,3.04
NaCl,g/L,5.00,-0.00453,3.05
NaCl,g/L,5.00,-0.00449,3.05
NaCl,g/L,5.00,-0.00444,3.06
NaCl,g/L,5.00,-0.0044,3.06
NaCl,g/L,5.00,-0.00435,3.07
NaCl,g/L,5.00,-0.00431,3.07
NaCl,g/L,5.00,-0.00426,3.07
NaCl,g/L,5.00,-0.00421,3.07
NaCl,g/L,5.00,-0.00417,3.07
NaCl,g/L,5.00,-0.00412,3.08
NaCl,g/L,5.00,-0.00408,3.08
NaCl,g/L,5.00,-0.00403,3.08
NaCl,g/L,5.00,-0.00398,3.09
NaCl,g/L,5.00,-0.00394,3.09
NaCl,g/L,5.00,-0.00389,3.09
NaCl,g/L,5.00,-0.00385,3.09
NaCl,g/L,5.00,-0.0038,3.10
NaCl,g/L,5.00,-0.00375,3.10
NaCl,g/L,5.00,-0.00371,3.10
NaCl,g/L,5.00,-0.00366,3.11
NaCl,g/L,5.00,-0.00361,3.11
NaCl,g/L,5.00,-0.00357,3.12
NaCl,g/L,5.00,-0.00352,3.12
NaCl,g/L,5.00,-0.00347,3.12
NaCl,g/L,5.00,-0.00343,3.13
NaCl,g/L,5.00,-0.00338,3.15
NaCl,g/L,5.00,-0.00333,3.15
NaCl,g/L,5.00,-0.00329,3.16
NaCl,g/L,5.00,-0.00324,3.16
NaCl,g/L,5.00,-0.00319,3.17
NaCl,g/L,5.00,-0.00315,3.18
NaCl,g/L,5.00,-0.0031,3.19
NaCl,g/L,5.00,-0.00305,3.20
NaCl,g/L,5.00,-0.00301,3.20
NaCl,g/L,5.00,-0.00296,3.21
NaCl,g/L,5.00,-0.00291,3.22
NaCl,g/L,5.00,-0.00287,3.22
NaCl,g/L,5.00,-0.00282,3.23
NaCl,g/L,5.00,-0.00277,3.24
NaCl,g/L,5.00,-0.00272,3.24
NaCl,g/L,5.00,-0.00268,3.25
NaCl,g/L,5.00,-0.00263,3.25
NaCl,g/L,5.00,-0.00258,3.26
NaCl,g/L,5.00,-0.00253,3.26
NaCl,g/L,5.00,-0.00249,3.27
NaCl,g/L,5.00,-0.00244,3.27
NaCl,g/L,5.00,-0.00239,3.28
NaCl,g/L,5.00,-0.00234,3.30
NaCl,g/L,5.00,-0.0023,3.30
NaCl,g/L,5.00,-0.00225,3.31
NaCl,g/L,5.00,-0.0022,3.31
NaCl,g/L,5.00,-0.00215,3.32
NaCl,g/L,5.00,-0.0021,3.33
NaCl,g/L,5.00,-0.00206,3.34
NaCl,g/L,5.00,-0.00201,3.35
NaCl,g/L,5.00,-0.00196,3.36
NaCl,g/L,5.00,-0.00191,3.36
NaCl,g/L,5.00,-0.00186,3.37
NaCl,g/L,5.00,-0.00182,3.38
NaCl,g/L,5.00,-0.00177,3.39
NaCl,g/L,5.00,-0.00172,3.41
NaCl,g/L,5.00,-0.00167,3.42
NaCl,g/L,5.00,-0.00162,3.43
NaCl,g/L,5.00,-0.00157,3.45
NaCl,g/L,5.00,-0.00153,3.47
NaCl,g/L,5.00,-0.00148,3.49
NaCl,g/L,5.00,-0.00143,3.50
NaCl,g/L,5.00,-0.00138,3.51
NaCl,g/L,5.00,-0.00133,3.52
NaCl,g/L,5.00,-0.00128,3.54
NaCl,g/L,5.00,-0.00123,3.55
NaCl,g/L,5.00,-0.00119,3.57
NaCl,g/L,5.00,-0.00114,3.58
NaCl,g/L,5.00,-0.00109,3.60
NaCl,g/L,5.00,-0.00104,3.62
NaCl,g/L,5.00,-0.00099,3.64
NaCl,g/L,5.00,-0.00094,3.66
NaCl,g/L,5.00,-0.00089,3.71
NaCl,g/L,5.00,-0.00084,3.74
NaCl,g/L,5.00,-0.00079,3.76
NaCl,g/L,5.00,-0.00074,3.77
NaCl,g/L,5.00,-0.0007,3.81
NaCl,g/L,5.00,-0.00065,3.84
NaCl,g/L,5.00,-0.0006,3.86
NaCl,g/L,5.00,-0.00055,3.92
NaCl,g/L,5.00,-0.0005,3.97
NaCl,g/L,5.00,-0.00045,4.04
NaCl,g/L,5.00,-0.0004,4.10
NaCl,g/L,5.00,-0.00035,4.14
NaCl,g/L,5.00,-0.0003,4.27
NaCl,g/L,5.00,-0.00025,4.32
NaCl,g/L,5.00,-0.0002,4.54
NaCl,g/L,5.00,-0.00015,4.76
NaCl,g/L,5.00,-0.0001,4.93
NaCl,g/L,5.00,-0.00005,5.20
NaCl,g/L,5.00,0,5.42
NaCl,g/L,5.00,0.00005,5.61
NaCl,g/L,5.00,0.0001,5.85
NaCl,g/L,5.00,0.00015,6.08
NaCl,g/L,5.00,0.0002,6.66
NaCl,g/L,5.00,0.00025,7.38
NaCl,g/L,5.00,0.0003,8.18
NaCl,g/L,5.00,0.00035,8.62
NaCl,g/L,5.00,0.0004,9.00
SUERO LECHE,%,2.00,-0.12473,3.00
SUERO LECHE,%,2.00,-0.12281,3.03
SUERO LECHE,%,2.00,-0.12088,3.06
SUERO LECHE,%,2.00,-0.11894,3.08
SUERO LECHE,%,2.00,-0.117,3.11
SUERO LECHE,%,2.00,-0.11504,3.14
SUERO LECHE,%,2.00,-0.11308,3.17
SUERO LECHE,%,2.00,-0.11111,3.20
SUERO LECHE,%,2.00,-0.10913,3.23
SUERO LECHE,%,2.00,-0.10714,3.26
SUERO LECHE,%,2.00,-0.10515,3.30
SUERO LECHE,%,2.00,-0.10314,3.33
SUERO LECHE,%,2.00,-0.10112,3.37
SUERO LECHE,%,2.00,-0.0991,3.40
SUERO LECHE,%,2.00,-0.09707,3.44
SUERO LECHE,%,2.00,-0.09502,3.47
SUERO LECHE,%,2.00,-0.09297,3.50
SUERO LECHE,%,2.00,-0.09091,3.53
SUERO LECHE,%,2.00,-0.08884,3.58
SUERO LECHE,%,2.00,-0.08676,3.64
SUERO LECHE,%,2.00,-0.08467,3.70
SUERO LECHE,%,2.00,-0.08257,3.73
SUERO LECHE,%,2.00,-0.08046,3.79
SUERO LECHE,%,2.00,-0.07834,3.84
SUERO LECHE,%,2.00,-0.07621,3.88
SUERO LECHE,%,2.00,-0.07407,3.93
SUERO LECHE,%,2.00,-0.07193,3.97
SUERO LECHE,%,2.00,-0.06977,4.00
SUERO LECHE,%,2.00,-0.0676,4.06
SUERO LECHE,%,2.00,-0.06542,4.17
SUERO LECHE,%,2.00,-0.06323,4.22
SUERO LECHE,%,2.00,-0.06103,4.28
SUERO LECHE,%,2.00,-0.05882,4.30
SUERO LECHE,%,2.00,-0.0566,4.37
SUERO LECHE,%,2.00,-0.05437,4.44
SUERO LECHE,%,2.00,-0.05213,4.49
SUERO LECHE,%,2.00,-0.04988,4.53
